dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,0,0,20301801,83.080000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,0.25,0,20301901,82.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,0.25,1,20301902,82.140000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,0.25,2,20301903,81.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,0.5,0,20302001,77.470000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,0.5,1,20302002,77.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,0.5,2,20302003,77.770000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,1,0,20302101,67.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,1,1,20302102,67.420000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,41,16,16,post_if1,1,2,20302103,67.310000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,0,0,20301801,83.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l1_all,L1 (all params),41,16,16,post_if1,0.25,0,20301901,80.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l1_all_rc1em05_seed41_ep30_L16_trainT0.pth
