dataset,model,method,method_label,seed,L,T,site,sigma,sigma_scale,scale_reference,actual_sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0.5,post_input_if_rms,1.81286635,0.906433173,2,20304920,34.620000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0,post_input_if_rms,1.79892868,0,0,20304818,77.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0.5,post_input_if_rms,1.79892868,0.89946434,0,20304918,35.970000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0.5,post_input_if_rms,1.79892868,0.89946434,1,20304919,35.380000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,44,16,4,post_input_if,0.5,post_input_if_rms,1.79892868,0.89946434,2,20304920,35.370000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0,post_input_if_rms,1.79157534,0,0,20304818,76.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0.5,post_input_if_rms,1.79157534,0.895787672,0,20304918,28.500000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0.5,post_input_if_rms,1.79157534,0.895787672,1,20304919,28.340000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,44,16,4,post_input_if,0.5,post_input_if_rms,1.79157534,0.895787672,2,20304920,28.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0,post_input_if_rms,1.43122037,0,0,20304818,79.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0.5,post_input_if_rms,1.43122037,0.715610186,0,20304918,36.470000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0.5,post_input_if_rms,1.43122037,0.715610186,1,20304919,36.230000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,44,16,4,post_input_if,0.5,post_input_if_rms,1.43122037,0.715610186,2,20304920,36.390000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
