arch,hidden_size,regularizer,L,T,seed,if_mode,acc,checkpoint
fc3_h128,128,weight_decay,16,8,42,normal,97.510000,mnist-checkpoints/fc3_h128_L[16]_strict_seed42_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,8,43,normal,97.590000,mnist-checkpoints/fc3_h128_L[16]_strict_seed43_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,8,44,normal,97.890000,mnist-checkpoints/fc3_h128_L[16]_strict_seed44_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,16,40,normal,97.780000,mnist-checkpoints/fc3_h128_L[16]_strict_seed40_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,16,41,normal,97.970000,mnist-checkpoints/fc3_h128_L[16]_strict_seed41_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,16,42,normal,97.630000,mnist-checkpoints/fc3_h128_L[16]_strict_seed42_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,16,43,normal,97.730000,mnist-checkpoints/fc3_h128_L[16]_strict_seed43_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,16,44,normal,97.870000,mnist-checkpoints/fc3_h128_L[16]_strict_seed44_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,32,40,normal,97.750000,mnist-checkpoints/fc3_h128_L[16]_strict_seed40_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,32,41,normal,97.940000,mnist-checkpoints/fc3_h128_L[16]_strict_seed41_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,32,42,normal,97.630000,mnist-checkpoints/fc3_h128_L[16]_strict_seed42_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,32,43,normal,97.700000,mnist-checkpoints/fc3_h128_L[16]_strict_seed43_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,16,32,44,normal,97.870000,mnist-checkpoints/fc3_h128_L[16]_strict_seed44_ablation_wd_l16_fc3_h128.pth
fc3_h128,128,weight_decay,32,2,40,normal,94.900000,mnist-checkpoints/fc3_h128_L[32]_strict_seed40_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,2,41,normal,96.480000,mnist-checkpoints/fc3_h128_L[32]_strict_seed41_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,2,42,normal,95.510000,mnist-checkpoints/fc3_h128_L[32]_strict_seed42_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,2,43,normal,94.610000,mnist-checkpoints/fc3_h128_L[32]_strict_seed43_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,2,44,normal,96.160000,mnist-checkpoints/fc3_h128_L[32]_strict_seed44_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,4,40,normal,95.680000,mnist-checkpoints/fc3_h128_L[32]_strict_seed40_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,4,41,normal,97.660000,mnist-checkpoints/fc3_h128_L[32]_strict_seed41_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,4,42,normal,96.600000,mnist-checkpoints/fc3_h128_L[32]_strict_seed42_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,4,43,normal,95.240000,mnist-checkpoints/fc3_h128_L[32]_strict_seed43_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,4,44,normal,97.530000,mnist-checkpoints/fc3_h128_L[32]_strict_seed44_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,8,40,normal,95.980000,mnist-checkpoints/fc3_h128_L[32]_strict_seed40_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,8,41,normal,97.890000,mnist-checkpoints/fc3_h128_L[32]_strict_seed41_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,8,42,normal,96.890000,mnist-checkpoints/fc3_h128_L[32]_strict_seed42_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,8,43,normal,95.500000,mnist-checkpoints/fc3_h128_L[32]_strict_seed43_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,8,44,normal,97.730000,mnist-checkpoints/fc3_h128_L[32]_strict_seed44_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,16,40,normal,96.000000,mnist-checkpoints/fc3_h128_L[32]_strict_seed40_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,16,41,normal,97.930000,mnist-checkpoints/fc3_h128_L[32]_strict_seed41_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,16,42,normal,96.960000,mnist-checkpoints/fc3_h128_L[32]_strict_seed42_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,16,43,normal,95.430000,mnist-checkpoints/fc3_h128_L[32]_strict_seed43_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,16,44,normal,97.750000,mnist-checkpoints/fc3_h128_L[32]_strict_seed44_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,32,40,normal,96.060000,mnist-checkpoints/fc3_h128_L[32]_strict_seed40_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,32,41,normal,98.000000,mnist-checkpoints/fc3_h128_L[32]_strict_seed41_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,32,42,normal,96.910000,mnist-checkpoints/fc3_h128_L[32]_strict_seed42_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,32,43,normal,95.430000,mnist-checkpoints/fc3_h128_L[32]_strict_seed43_ablation_wd_l32_fc3_h128.pth
fc3_h128,128,weight_decay,32,32,44,normal,97.810000,mnist-checkpoints/fc3_h128_L[32]_strict_seed44_ablation_wd_l32_fc3_h128.pth
