arch,c1,c2,size_label,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.8,91.12,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.85,89.48,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.9,87.98,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.95,86.04,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,1.0,84.05,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.0,99.08,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.05,99.06,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.1,98.98,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.15,98.94,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.2,98.84,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.25,98.7,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.3,98.58,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.35,98.51,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.4,98.41,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.45,98.23,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.5,98.03,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.55,97.77,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.6,97.44,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.65,97.22,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.7,96.95,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.75,96.47,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.8,96.28,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.85,95.77,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.9,95.1,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,0.95,94.45,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,41,16,16,rate_uniform,1.0,94.08,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed41_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_41/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.0,98.82,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.05,98.97,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.1,98.83,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.15,98.76,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.2,98.73,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.25,98.7,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.3,98.53,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.35,98.34,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.4,98.24,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.45,98.15,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.5,97.95,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.55,97.52,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.6,97.34,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.65,96.9,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.7,96.63,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.75,96.09,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.8,95.68,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.85,94.94,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.9,94.43,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,0.95,93.74,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,42,16,16,rate_uniform,1.0,93.03,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.0,98.99,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.05,98.86,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.1,98.77,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.15,98.94,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.2,98.82,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.25,98.69,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.3,98.34,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.35,97.99,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.4,97.68,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.45,97.03,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.5,96.25,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.55,95.42,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.6,94.5,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.65,92.98,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,43,16,16,rate_uniform,0.7,91.92,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
