arch,regularizer,seed,L,T,sigma,acc,checkpoint,matrix_csv
fc2_h8,no_regularization,42,16,16,0.1,68.96,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.2,64.52,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.3,59.01,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.4,53.22,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.5,48.17,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.6,43.83,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.7,40.36,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.8,36.92,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,0.9,34.6,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,42,16,16,1.0,32.56,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,no_regularization,43,16,16,0.0,89.15,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.1,88.66,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.2,87.06,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.3,84.82,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.4,80.95,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.5,76.43,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.6,71.73,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.7,67.18,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.8,62.42,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,0.9,58.03,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,43,16,16,1.0,54.03,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,no_regularization,44,16,16,0.0,69.97,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.1,68.51,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.2,64.25,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.3,58.08,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.4,53.22,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.5,48.52,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.6,43.46,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.7,39.67,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.8,36.25,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,0.9,34.05,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,44,16,16,1.0,31.78,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h16,mne_l2,40,16,16,0.0,94.11,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.1,94.09,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.2,94.12,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.3,94.17,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.4,93.99,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.5,93.88,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.6,93.86,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.7,93.95,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.8,93.83,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,0.9,93.72,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,40,16,16,1.0,93.75,mnist-checkpoints/fc2_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h16,mne_l2,41,16,16,0.0,92.66,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.1,92.49,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.2,92.53,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.3,92.58,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.4,92.5,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.5,92.5,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.6,92.6,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.7,92.43,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.8,92.47,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,0.9,92.51,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,41,16,16,1.0,92.33,mnist-checkpoints/fc2_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h16,mne_l2,42,16,16,0.0,92.76,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.1,92.81,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.2,92.76,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.3,92.59,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.4,92.63,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.5,92.65,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.6,92.43,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.7,92.54,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.8,92.37,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,0.9,92.42,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,42,16,16,1.0,92.15,mnist-checkpoints/fc2_h16_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h16,mne_l2,43,16,16,0.0,91.38,mnist-checkpoints/fc2_h16_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h16,mne_l2,43,16,16,0.1,91.47,mnist-checkpoints/fc2_h16_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h16/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
