arch,regularizer,seed,L,T,sigma,acc,checkpoint,matrix_csv
fc2_h128,mne_l2,42,16,16,0.1,97.11,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.2,97.11,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.3,97.08,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.4,97.05,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.5,97.08,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.6,96.9,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.7,96.97,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.8,96.89,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,0.9,96.91,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,42,16,16,1.0,96.89,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,mne_l2,43,16,16,0.0,97.11,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.1,97.0,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.2,97.03,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.3,97.05,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.4,96.96,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.5,97.12,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.6,96.93,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.7,96.77,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.8,97.07,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,0.9,96.87,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,43,16,16,1.0,97.0,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h128,mne_l2,44,16,16,0.0,97.1,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.1,97.01,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.2,97.02,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.3,96.98,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.4,97.07,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.5,97.0,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.6,96.99,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.7,97.01,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.8,96.79,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,0.9,96.94,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,44,16,16,1.0,96.87,mnist-checkpoints/fc2_h128_L[16]_strict_seed44_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_44/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,weight_decay,40,16,16,0.0,97.96,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.1,97.95,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.2,97.92,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.3,97.9,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.4,97.87,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.5,97.81,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.6,97.83,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.7,97.81,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.8,97.78,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,0.9,97.66,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,40,16,16,1.0,97.75,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,weight_decay,41,16,16,0.0,98.03,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.1,98.01,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.2,97.98,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.3,97.89,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.4,97.97,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.5,97.93,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.6,97.87,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.7,97.81,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.8,97.86,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,0.9,97.77,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,41,16,16,1.0,97.74,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,weight_decay,42,16,16,0.0,97.84,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.1,97.79,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.2,97.71,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.3,97.68,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.4,97.77,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.5,97.71,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.6,97.74,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.7,97.65,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.8,97.62,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,0.9,97.55,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,42,16,16,1.0,97.48,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h128,weight_decay,43,16,16,0.0,97.79,mnist-checkpoints/fc2_h128_L[16]_strict_seed43_ablation_wd_l16_fc2_h128.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_43.csv
